date	tstep	P in 10N-45N	P in 10S-10N	P in 35S-10S	P total	F_epi	F_meso	F_mmeso	F_bathy	F_mbathy	F_hmbathy	B Larvae alb	B Juv alb	B Rec alb	B Young alb	B Adult alb	B Totalalb	effort L1	obs C_alb_L1	pred C_alb_L1	obs CPUE_alb_L1	pred CPUE_alb_L1	effort L2	obs C_alb_L2	pred C_alb_L2	obs CPUE_alb_L2	pred CPUE_alb_L2	effort L3	obs C_alb_L3	pred C_alb_L3	obs CPUE_alb_L3	pred CPUE_alb_L3	effort L4	obs C_alb_L4	pred C_alb_L4	obs CPUE_alb_L4	pred CPUE_alb_L4	effort L5	obs C_alb_L5	pred C_alb_L5	obs CPUE_alb_L5	pred CPUE_alb_L5	effort L6	obs C_alb_L6	pred C_alb_L6	obs CPUE_alb_L6	pred CPUE_alb_L6	effort L7	obs C_alb_L7	pred C_alb_L7	obs CPUE_alb_L7	pred CPUE_alb_L7	effort T8	obs C_alb_T8	pred C_alb_T8	obs CPUE_alb_T8	pred CPUE_alb_T8	effort G9	obs C_alb_G9	pred C_alb_G9	obs CPUE_alb_G9	pred CPUE_alb_G9	effort L10	obs C_alb_L10	pred C_alb_L10	obs CPUE_alb_L10	pred CPUE_alb_L10	effort L11	obs C_alb_L11	pred C_alb_L11	obs CPUE_alb_L11	pred CPUE_alb_L11	effort L12	obs C_alb_L12	pred C_alb_L12	obs CPUE_alb_L12	pred CPUE_alb_L12	effort L13	obs C_alb_L13	pred C_alb_L13	obs CPUE_alb_L13	pred CPUE_alb_L13	effort L14	obs C_alb_L14	pred C_alb_L14	obs CPUE_alb_L14	pred CPUE_alb_L14	effort L15	obs C_alb_L15	pred C_alb_L15	obs CPUE_alb_L15	pred CPUE_alb_L15	effort L16	obs C_alb_L16	pred C_alb_L16	obs CPUE_alb_L16	pred CPUE_alb_L16	
1983-11-15	59	0	1.12357e+15	9.70894e+14	3.11768e+15	4.1162e+07	4.20267e+07	6.6209e+07	1.28719e+08	6.86032e+07	7.22701e+07	997.666	3233.36	5335.2	537356	555128	1.09248e+06	10052.9	50.548	101.471	0.00908991	0.0154355	41722.3	492.988	372.877	0.00999346	0.0100325	27515.2	1103.9	1095.76	0.0382384	0.0372469	0	0	0	0	0	459.936	6.207	14.0013	0.00975648	0.0288196	20575.4	40.881	40.8385	0.00186808	0.00186617	0	0	0	0	0	0	0	0	0	0	1	4.96	4.95497	4.96	4.95497	45478.7	192.304	99.649	0.00464225	0.0030464	0	0	0	0	0	26711	99.976	156.077	0.00460699	0.00640284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983-12-15	60	0	1.1325e+15	8.93964e+14	2.9516e+15	4.16944e+07	4.21865e+07	6.69044e+07	1.27779e+08	6.81574e+07	7.29429e+07	996.895	3257.75	5354.91	538661	551825	1.09049e+06	8510.02	13.242	73.6035	0.00657077	0.015035	43620.8	162.831	349.477	0.00717885	0.0126876	26318.2	1052.22	1330.2	0.0404873	0.0475071	0	0	0	0	0	473.84	6.381	14.2686	0.0123053	0.0295207	19410	8.63	8.62122	0.000428735	0.0004283	0	0	0	0	0	1	5.473	5.46745	5.473	5.46745	4	27.04	27.0125	7.66098	7.65319	36494	159.782	94.7721	0.00953011	0.0040037	0	0	0	0	0	20254	154.15	125.31	0.0108557	0.0065662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984-1-15	61	0	1.13314e+15	8.26261e+14	2.80084e+15	4.17461e+07	4.22842e+07	6.72949e+07	1.27011e+08	6.82008e+07	7.37388e+07	1001.33	3245.54	5364.82	540601	549729	1.09033e+06	8770	25.092	101.738	0.00489557	0.0158847	29338.9	108.255	278.192	0.00807043	0.0159117	22515.9	744.205	1055.1	0.029126	0.0434708	0	0	0	0	0	0	0	0	0	0	15378.8	1.329	1.32765	0.000301373	0.000301067	0	0	0	0	0	4	112.941	112.824	25.9179	25.8912	7	212.693	212.473	29.067	29.037	27960.7	47.69	79.2682	0.00450609	0.00349796	0	0	0	0	0	9321	86.146	70.0773	0.0113324	0.00739447	0	0	0	0	0	0	0	0	0	0	922.92	31.461	42.1053	0.0340885	0.0456218	0	0	0	0	0	
1984-2-15	62	0	1.13961e+15	7.55078e+14	2.67267e+15	4.15282e+07	4.23762e+07	6.76031e+07	1.26692e+08	6.84796e+07	7.4574e+07	970.411	3236.74	5339.27	542864	552768	1.09563e+06	8975	28.605	114.61	0.00384049	0.015119	14275	75.207	174.375	0.00675854	0.0153699	21787.2	496.488	801.031	0.0229152	0.038751	0	0	0	0	0	0	0	0	0	0	29031.4	1.247	1.24574	0.000140256	0.000140114	0	0	0	0	0	5	80.396	80.3126	13.8713	13.8569	9	661.495	660.78	72.4848	72.4072	10709	9.78	31.7828	0.00135031	0.00347381	0	0	0	0	0	6116	28.126	38.3664	0.0078094	0.0069696	0	0	0	0	0	0	0	0	0	0	1076.75	34.889	41.657	0.0324021	0.0386877	0	0	0	0	0	
1984-3-15	63	0	1.11314e+15	6.98688e+14	2.50127e+15	4.10216e+07	4.24422e+07	6.76939e+07	1.26728e+08	6.89532e+07	7.51292e+07	915.223	3185.59	5271.15	544575	556280	1.10086e+06	8636.68	5.935	73.1965	0.0106078	0.0132159	27080.5	323.113	318.471	0.0123217	0.015481	21548.6	567.994	786.825	0.023046	0.0393684	0	0	0	0	0	0	0	0	0	0	43416.3	4.937	4.93199	0.00114752	0.00114636	0	0	0	0	0	4	431.525	431.017	88.3303	88.2277	9	499.301	498.769	49.5536	49.5008	9838	13.845	32.4979	0.00131635	0.00309425	0	0	0	0	0	8825	50.781	73.315	0.010113	0.00698305	0	0	0	0	0	0	0	0	0	0	435.3	8.58	13.8471	0.0197105	0.0318104	0	0	0	0	0	
1984-4-15	64	0	1.10758e+15	6.49664e+14	2.36395e+15	4.03428e+07	4.24739e+07	6.75085e+07	1.27018e+08	6.93394e+07	7.52597e+07	873.605	3040.5	5119.18	546451	560765	1.10722e+06	12328.7	6.096	120.743	0.00329955	0.014613	30867.3	640.081	451.471	0.0117382	0.0171259	25392.5	892.193	1130.29	0.0234324	0.0413959	0	0	0	0	0	0	0	0	0	0	46838.2	10.012	10.0018	0.000442009	0.00044156	0	0	0	0	0	4	31.543	31.5108	6.41126	6.40471	4	80.484	80.4013	23.065	23.0414	14969.5	12.05	35.731	0.0023776	0.00304572	0	0	0	0	0	14905	132.572	122.959	0.0125236	0.0068069	0	0	0	0	0	0	0	0	0	0	995.13	16.419	27.8127	0.0155692	0.0285248	0	0	0	0	0	
1984-5-15	65	0	1.10752e+15	6.66409e+14	2.30315e+15	3.96246e+07	4.26549e+07	6.71657e+07	1.27905e+08	6.97521e+07	7.50825e+07	847.393	2870.43	4879.78	548173	565555	1.11373e+06	29897.4	459.942	381.18	0.0155803	0.0155775	39210.7	604.004	561.09	0.01498	0.0155854	34406.6	1337.11	1718.14	0.0329965	0.0511835	0	0	0	0	0	419.18	13.577	9.85784	0.0324021	0.0238123	38826.8	3.6	3.59635	0.000501643	0.000501134	0	0	0	0	0	1	0.325	0.324671	0.325	0.324671	2	90.092	89.9997	46.6783	46.6307	24145.2	40.339	78.5666	0.00162014	0.0035443	0	0	0	0	0	17261	332.988	146.303	0.0130694	0.00701905	0	0	0	0	0	0	0	0	0	0	883.51	21.892	25.5947	0.0247784	0.0289693	0	0	0	0	0	
1984-6-15	66	0	1.11786e+15	7.63053e+14	2.35742e+15	3.91586e+07	4.27477e+07	6.66558e+07	1.28655e+08	6.99459e+07	7.46836e+07	813.069	2751.17	4642.42	550003	570936	1.12094e+06	23802.7	283.256	325.039	0.0123383	0.0159755	47262.7	815.445	743.683	0.0151011	0.0149029	35553.6	1418.73	1861.79	0.0373237	0.0511653	0	0	0	0	0	114.66	7.267	2.79343	0.0633787	0.0243628	30586.4	7.736	7.72814	0.000689859	0.000689158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59644.5	211.38	304.976	0.00253405	0.0037641	0	0	0	0	0	13491	52.203	80.9496	0.00557513	0.00622187	0	0	0	0	0	0	0	0	0	0	916.47	22.428	23.1413	0.0227788	0.0267073	0	0	0	0	0	
1984-7-15	67	0	1.13449e+15	8.64764e+14	2.50661e+15	3.9014e+07	4.27682e+07	6.63743e+07	1.29023e+08	6.98908e+07	7.42432e+07	770.063	2660.61	4464.4	551412	577695	1.12911e+06	18394	277.331	256.466	0.0160602	0.0154809	49892.6	664.367	685.128	0.0154807	0.0148299	34622.8	1298.39	1753.49	0.037254	0.0486725	0	0	0	0	0	896.61	33.159	22.8018	0.0342811	0.025008	26610.8	14.318	14.3034	0.00214652	0.00214434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47371.7	193.704	180.237	0.00345358	0.00310186	0	0	0	0	0	17806.7	35.266	69.7824	0.0041391	0.00552843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984-8-15	68	0	1.16607e+15	1.06652e+15	2.92399e+15	3.92845e+07	4.27704e+07	6.62836e+07	1.29169e+08	6.97584e+07	7.39124e+07	739.695	2557.04	4313.56	552715	574779	1.12749e+06	29092	341.463	438.11	0.0102166	0.016713	36900	397.176	420.454	0.011091	0.0127964	32322.5	1068.93	1334.81	0.0325015	0.0393116	0	0	0	0	0	814.93	47.99	17.3985	0.0468257	0.0199349	7332.08	5.803	5.7971	0.000980122	0.000979126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57431.2	307.271	182.13	0.00419714	0.00273714	0	0	0	0	0	14712	20.014	67.4518	0.0043342	0.00653017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984-9-15	69	0	1.16375e+15	1.11016e+15	3.15793e+15	4.01582e+07	4.28165e+07	6.69064e+07	1.29178e+08	6.96221e+07	7.41057e+07	779.424	2456.32	4159.41	554099	570988	1.12509e+06	21905.1	228.719	358.46	0.00821212	0.0181442	31579.7	203.653	249.815	0.00985634	0.0119609	24609.6	713.067	926.591	0.0340232	0.0363352	0	0	0	0	0	824.222	12.314	19.2742	0.0105394	0.02316	6416.47	18.463	18.4442	0.00340772	0.00340426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39011	95.313	127.02	0.00318631	0.00306288	0	0	0	0	0	10221	73.55	59.0757	0.0103657	0.00612702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984-10-15	70	0	1.17248e+15	1.05411e+15	3.3417e+15	4.11298e+07	4.27871e+07	6.75661e+07	1.29008e+08	6.927e+07	7.44205e+07	844.387	2468.1	4097.77	555253	563809	1.11906e+06	10443	36.449	145.483	0.00663486	0.0160642	28984.7	169.49	225.936	0.00905547	0.0115163	26318.6	777.248	1017.58	0.0275361	0.0361635	0	0	0	0	0	0	0	0	0	0	20225.4	18.026	18.0076	0.0013188	0.00131746	0	0	0	0	0	1	0.034	0.0339655	0.034	0.0339655	0	0	0	0	0	35293.4	64.695	65.9787	0.00267732	0.00288821	0	0	0	0	0	17524.2	81.271	100.432	0.00390669	0.00606446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984-11-15	71	0	1.16108e+15	9.39796e+14	3.1365e+15	4.21939e+07	4.27995e+07	6.84395e+07	1.28359e+08	6.89856e+07	7.46165e+07	892.504	2633.46	4205.06	555653	557708	1.11336e+06	3028	4.624	25.8835	0.00738689	0.0149911	33319.3	265.381	376.917	0.00802115	0.0120641	24176.9	917.108	1063.63	0.032476	0.0396184	0	0	0	0	0	163.4	0.515	4.22409	0.00471828	0.0273416	29434.4	12.829	12.816	0.000986269	0.000985268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36751.7	65.628	84.6341	0.00154957	0.00276032	0	0	0	0	0	15229	28.343	93.2287	0.00338483	0.00659578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984-12-15	72	0	1.15573e+15	8.78925e+14	2.92794e+15	4.25945e+07	4.28744e+07	6.87849e+07	1.27715e+08	6.86581e+07	7.50207e+07	932.169	2812.66	4465.48	555348	555212	1.11056e+06	2225	2.38	34.5296	0.000718762	0.0157922	33729.8	265.202	444.17	0.0105982	0.0149474	28520.2	1023.3	1458.56	0.0323731	0.0452277	0	0	0	0	0	0	0	0	0	0	31822.7	22.452	22.4291	0.00102548	0.00102444	0	0	0	0	0	3	17.132	17.1146	6.89873	6.89173	2	36.935	36.8974	18.0566	18.0383	27148.4	73.579	77.2244	0.00232301	0.00290119	0	0	0	0	0	12481	23.93	80.5243	0.00310222	0.00654831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985-1-15	73	0	1.174e+15	8.39077e+14	2.85266e+15	4.26789e+07	4.29594e+07	6.91022e+07	1.27418e+08	6.88949e+07	7.57825e+07	948.273	2950.96	4727.47	554590	554126	1.10872e+06	3908	7.991	60.9191	0.00244234	0.0163266	55368.9	215.828	561.669	0.0073005	0.0154715	18647	599.621	881.296	0.0305601	0.0437355	0	0	0	0	0	0	0	0	0	0	45557	12.197	12.1846	0.00078688	0.000786082	0	0	0	0	0	4	423.714	423.223	93.7676	93.6594	4	660.233	659.503	164.297	164.115	17373	35.831	51.5735	0.00135945	0.0030524	0	0	0	0	0	4448	7.63	29.3637	0.0104427	0.00667917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985-2-15	74	0	1.23562e+15	7.72364e+14	2.79824e+15	4.23369e+07	4.30314e+07	6.92087e+07	1.27244e+08	6.92356e+07	7.63776e+07	940.716	3038.47	4906.04	555023	557915	1.11294e+06	3874.55	13.529	50.8333	0.00411446	0.0150515	45121.4	69.925	379.185	0.00420601	0.0141835	13027	280.193	512.204	0.0213627	0.0423772	0	0	0	0	0	0	0	0	0	0	47004.5	13.48	13.4663	0.000269236	0.000268963	0	0	0	0	0	3	365.344	364.919	103.288	103.168	3	410.286	409.837	135.587	135.438	3563	5.236	10.9801	0.00179884	0.00324944	0	0	0	0	0	10718.3	51.237	68.2767	0.0100715	0.00694903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985-3-15	75	0	1.17669e+15	7.09014e+14	2.57515e+15	4.1803e+07	4.30932e+07	6.9316e+07	1.27433e+08	6.97297e+07	7.68249e+07	903.086	3043.77	4985.81	555683	562179	1.11786e+06	10936.6	37.143	116.413	0.00586593	0.0146646	43470.2	309.122	441.344	0.00932302	0.0130828	10633	268.981	453.515	0.0239163	0.0420154	0	0	0	0	0	636.02	8.679	17.1603	0.0133477	0.0262477	41754.9	20.96	20.9386	0.00113871	0.00113756	0	0	0	0	0	5	362.536	362.122	59.9899	59.922	6	119.426	119.304	18.1523	18.1338	1451	5.655	4.19689	0.00459102	0.00298353	0	0	0	0	0	8784	6.665	57.7954	0.00218377	0.00728163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985-4-15	76	0	1.17862e+15	6.63645e+14	2.43608e+15	4.12222e+07	4.31348e+07	6.91829e+07	1.27823e+08	7.00597e+07	7.70962e+07	864.482	2964.01	4928.34	555841	567338	1.12318e+06	13996.3	32.743	141.478	0.0117117	0.0143515	63073.2	1434.21	737.965	0.0204706	0.0140496	17334.2	782.985	771.099	0.0318321	0.041317	0	0	0	0	0	245.48	7.619	6.3213	0.0173546	0.0253599	32301.9	3.987	3.98295	0.000205171	0.000204963	0	0	0	0	0	5	131.377	131.239	20.5774	20.5559	1	0.942	0.941045	0.942	0.941045	5484	4.309	13.9629	0.00174162	0.00277939	0	0	0	0	0	6542	39.12	47.8662	0.0061191	0.00722195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985-5-15	77	0	1.16994e+15	6.6005e+14	2.3533e+15	4.03883e+07	4.324e+07	6.86294e+07	1.28572e+08	7.03793e+07	7.68352e+07	823.345	2830.37	4772.05	555893	572914	1.12881e+06	22567.7	273.924	291.555	0.0192437	0.0154907	69909.1	1396.76	1041.81	0.0168904	0.0155745	18427.2	1097.46	937.878	0.0477957	0.0515966	0	0	0	0	0	389.282	5.508	9.91159	0.0200411	0.0254156	18692.9	1.935	1.93304	0.000800202	0.00079939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6908.37	1.141	19.0381	0.000407547	0.00323111	0	0	0	0	0	18149.6	84.817	124.049	0.00648949	0.00654213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985-6-15	78	0	1.13409e+15	7.45278e+14	2.33561e+15	3.96499e+07	4.32596e+07	6.78592e+07	1.29237e+08	7.04476e+07	7.6257e+07	792.845	2696.67	4555.79	556099	578585	1.13468e+06	30901.9	659.133	421.643	0.0203665	0.0175048	76898.8	1353.71	1042.31	0.0187306	0.0145928	25619.4	1369.5	1427.03	0.0510619	0.0542294	0	0	0	0	0	829.15	10.995	21.2972	0.0144939	0.0263808	10170	6.056	6.04985	0.000715847	0.000715121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22989.1	13.285	73.4145	0.000507761	0.00287888	0	0	0	0	0	19381	105.025	138.073	0.00600001	0.00631516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985-7-15	79	0	1.1563e+15	8.76116e+14	2.55187e+15	3.94025e+07	4.32964e+07	6.74494e+07	1.29634e+08	7.0522e+07	7.56995e+07	743.579	2582.58	4360.22	556296	585422	1.14172e+06	20908.4	458.949	308.751	0.0172697	0.0167962	72534.5	1056.56	960.938	0.0165691	0.0139579	27864.7	1482.68	1465.79	0.0486705	0.0479624	0	0	0	0	0	457.483	14.802	12.2374	0.038577	0.0268256	9091.85	10.753	10.742	0.000749332	0.00074857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36270.2	80.517	118.102	0.00343056	0.00293092	0	0	0	0	0	18077	58.481	118.717	0.00642188	0.0061025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
